3703	Aaron	Destructive	"Unable to rise above his obsession for power, he made a deal with the devil.\nAlthough he is known as ""Destructive Aaron"", his body no longer belongs to him."	[Hard] Revenger's Hell
3704	Alli	Maze Master	"As Alli grew stronger from killing demons, the Lord of the Underworld forever vanished him\ndown to the labyrinth in the deepest depths of the Underworld."	"[Hard] Revenger's Hell 7-5, 7-10"
3705	Clops	Armed One-eyed	"Clops equipped himself with weapons and armor, raising his strength and defense, to serve Knox as a soldier."	[Hard] Revenger's Hell 7-6 ~ 7-10
3706	Sarah	Succubus Queen	"After living a long life, Sarah became the Succubus Queen.\nHer beauty is enhanced as time passes, garnering envy from other Succubi."	[Hard] Revenger's Hell 7-6 ~ 7-10
3707	Knox	Hell Imperator	Knox came across immense power after awakening his Sword of the Underworld.\nHe now is the Supremo of the Underworld.	[Hard] Revenger's Hell 7-10
4001	Evan	Adventurer	Son of the Guardian Commander of Mystic Woods. He is currently on an adventure\nwith Karin to experience new things.	The character is veiled in mystery. Unknown.
4002	Evan	Leader	His upgraded swordsmanship and leadership reflects his experiences from his adventure.	The character is veiled in mystery. Unknown.
4003	Evan	Commander	He received the title of Commander from Rudy because of his contribution to defend Mystic Woods from Knox.	The character is veiled in mystery. Unknown.
4004	Karin	Mage	"Karin lost her family during the Goblin raids. With Evan's help, Karin was able to survive. Now they travel together."	The character is veiled in mystery. Unknown.
4005	Karin	Healing Mage	Karin learned powerful healing magic as she gained experience during her adventure with Evan.	The character is veiled in mystery. Unknown.
4006	Karin	Archmage	Karin teaches healing magic to the young mages of Terra. Villagers call her the Archmage.	The character is veiled in mystery. Unknown.
4007	Jane	Thief	A member of the Shadow Clan. Her specialty is Tier 3 assassinations.\nShe considers the Dark Elf Twins as her rivals.	The character is veiled in mystery. Unknown.
4008	Jane	Assassin	"Jane seamlessly slipped into her role as an assassin, silently elimimating her targets.\nShe has moved up in the ranks of the Shadow Clan."	The character is veiled in mystery. Unknown.
4009	Jane	Lethal Assassin	Jane completes Tier 1 assassinations flawlessly. This is a difficult task even for the highest ranks of the Shadow Clan.	The character is veiled in mystery. Unknown.
4010	Jupy	Sharpshooter	A mischievious little archer who learned how to nock an arrow from her own father. She's known to be accurate.	The character is veiled in mystery. Unknown.
4011	Jupy	Sniper	Jupy discovered she had eyes like a hawk as she gained more experience.\nShe can shoot a target dead between the eyes even from a long distance.	The character is veiled in mystery. Unknown.
4012	Jupy	Piercing Arrow	"Jupy's arrows can pierce through anything like a bullet.\nHer friend Snipper the Beast Hunter gave her the nickname ""Piercing Arrow Jupy."""	The character is veiled in mystery. Unknown.
4013	Snipper	Novice Hunter	"He was originally just a boy living in Frozen Land until his family was killed by a pack of beasts.\nVowing to take revenge, he became a hunter."	The character is veiled in mystery. Unknown.
4014	Snipper	Beast Hunter	Snipper didn’t settle for his already sharp sniping skills and continued to train.\nHe shows true potential as a hunter of beasts.	The character is veiled in mystery. Unknown.
4015	Snipper	Veteran Hunter	Snipper succeeded in his hunt for Kai the infamous Saber Tiger.\nThis lead to all of the hunters addressing Snipper as the Veteran Hunter.	The character is veiled in mystery. Unknown.
4016	Karon	Nature Druid	"A Druid appointed with the task of taking care of the Mothertree, the largest tree in Mystic Woods.\nHe might come across as priggish, but he's only abiding by the laws of nature."	The character is veiled in mystery. Unknown.
4017	Karon	Elementalist	"People may think he is priggish, but his unparalleled love for Mystic Woods\nhelped him become an elite Elementalist."	The character is veiled in mystery. Unknown.
4018	Karon	Master Elementalist	"Karon developed into a Master Elementalist, ruling over Mystic Woods and its fairies.\nHis nature magic is second to none. He is also known as the Master of Nature."	The character is veiled in mystery. Unknown.
4019	Victoria	Pirate	Victoria is the daughter of the fearful Pirate King. It's only natural that\nshe became a pirate herself since she grew up closely observing her father.	The character is veiled in mystery. Unknown.
4020	Victoria	Outlaw	"As the daughter of the Pirate King, she had to protect herself from bounty hunters.\nVictoria honed her sword and gun skills to protect herself."	The character is veiled in mystery. Unknown.
4021	Victoria	Pirate Queen	Victoria took over her father's role as the Pirate King.\nShe eventually solidified her place at the helm by getting stronger.	The character is veiled in mystery. Unknown.
4022	Li	Monk	"Golden Nation monks train in rigorously, living under strict regulations and rules."	The character is veiled in mystery. Unknown.
4023	Li	Spirited Monk	"Li was one of the elite Golden Nation monks due to his strong will, effort, and natural talent.\nHe has set out on an adventure to hone his skills."	The character is veiled in mystery. Unknown.
4024	Li	Furious Monk	"When Li came back from his adventure, Golden Nation was in chaos after being raided by the demons.\nFurious, Li broke the forsook his training to get revenge."	The character is veiled in mystery. Unknown.
4025	Yui	Little Musician	"As the daughter of a troubadour, Yui loves to daydream.\nShe often loses her way because of it, but she has a lot of talent as a trobairitz."	The character is veiled in mystery. Unknown.
4026	Yui	Troubadour	Yui was able to establish herself as a true trobairitz with her ability to express her feelings through song.	The character is veiled in mystery. Unknown.
4027	Yui	Maestro	"Although she is young, she is recognized as a great prodigy as evidenced by her incredible skills.\nShe is revered by all troubadours as a Maestro."	The character is veiled in mystery. Unknown.
4028	Rudy	Guardian	Rudy and Kris were inseparable until the Throne of Light came between them and their friendship.\nRudy now guards Terra from Kris.	The character is veiled in mystery. Unknown.
4029	Rudy	Light Guardian	Heroes bestowed the title of Light Guardian onto Rudy for being the protector of Mystic Woods.	The character is veiled in mystery. Unknown.
4030	Rudy	Ultimate Guardian	"As the long-standing protector of Mystic Woods, Rudy was acknowledged as the Ultimate Guardian by many."	The character is veiled in mystery. Unknown.
4031	Dellons	Grim Reaper	It is not known how Dark Knight Dellons became a Grim Reaper. It seems he hasn't fully become a Reaper\nat heart because he isn't hostile.	The character is veiled in mystery. Unknown.
4032	Dellons	Death Judge	"Dellons has completed his transformation into a Grim Reaper,\nkilling everything and everyone on sight in Dark Grave."	The character is veiled in mystery. Unknown.
4033	Dellons	Deadly Monarch	Dellons regained his sanity and went on to become ruler of the unclaimed Dark Grave.\nAll of the Undead are at his command.	The character is veiled in mystery. Unknown.
4034	Jave	Dragon Knight	Jave was abandoned in Dragon Ruins not knowing who his parents were.\nHe grew up under the protection of the guardian of the ancient ruins.	The character is veiled in mystery. Unknown.
4035	Jave	Ancient Dragon Knight	Jave learned how to use magic and speak the Human language from his guardian patron.\nHe protects Dragon Ruins alongside other dragons.	The character is veiled in mystery. Unknown.
4036	Jave	Dragon Patron	Jave became the Dragon Patron and rose to rule Dragon Ruins after a long period of time.	The character is veiled in mystery. Unknown.
4037	Lucy	Dancer	Her lively character is highlighted by her talent in dancing. She is capable of many shamanic rituals.	The character is veiled in mystery. Unknown.
4038	Lucy	Spirit Dancer	Lucy soothes the lost and cursed souls with her beautiful dancing and shamanic rituals.	The character is veiled in mystery. Unknown.
4039	Lucy	Mystical Dancer	Lucy achieved mastery over spiritual powers as she comforted many lost souls.\nPeople address her as the Mystical Dancer because of her rare skill.	The character is veiled in mystery. Unknown.
4040	Ariel	Light Mage	"Ariel is a cute girl who knows how to use powerful Light magic.\nShe is the younger sister of Rudy, the guardian of Terra."	The character is veiled in mystery. Unknown.
4041	Ariel	Light Judge	"She bestows judgement on the darkness as an agent of the Light.\nShe rivals Velika the Dark Judge, but she seems to be scared of her."	The character is veiled in mystery. Unknown.
4042	Ariel	Blessing of Light	"Ariel's role is to bless anyone who serves the way of the Light while traveling to different regions.\n""Blessings unto those who serve the Light!"""	The character is veiled in mystery. Unknown.
4043	Velika	Dark Mage	Velika is a haughty Dark Mage who rivals Ariel. She studies Dark Magic.	The character is veiled in mystery. Unknown.
4044	Velika	Dark Judge	"Dark Mages are a low ranking class that worship the demons. However, Velika managed to become\na Dark Judge, one of the highest ranks in the Underworld."	The character is veiled in mystery. Unknown.
4045	Velika	Dark Fire	"While on an adventure to punish those who follow the way of the Light,\nshe comes across a Mage's stone that enhances her Dark Magic."	The character is veiled in mystery. Unknown.
4046	Sylvia	Sorcereress	Sylvia had the peculiar ability to see spirits ever since she was young.\nShe is called a sorceress because she learned how to control the spirits as well.	The character is veiled in mystery. Unknown.
4047	Sylvia	Dark Sorcereress	"When Sylvia went on her quest to gather more knowledge, she absorbed a dark spirit in Dark Grave."	The character is veiled in mystery. Unknown.
4048	Sylvia	Spirit Sorceress	Sylvia discovered powerful sorcery by controlling the wandering spirits.\nShe received the nickname of Spirit Sorceress while on her quest.	The character is veiled in mystery. Unknown.
4049	Mimic	Greedy	"Resembling an old treasure chest, this Mimic contains a mysterious black object inside."	The character is veiled in mystery. Unknown.
4050	Mimic	Treasure Chest	The mouth of this chest is stained with the blood of those who dared to put their hands inside.	The character is veiled in mystery. Unknown.
4051	Mimic	Pandora's Box	Pandora's Box is beautifully decorated to entice passerbys to open it. Its elegant decorations earned it the name Pandora's Box.	The character is veiled in mystery. Unknown.
4052	Eileene	Commander	"Regardless of race or gender, power determines everything In the Silent Mine. That is how Eileene came into power."	The character is veiled in mystery. Unknown.
4053	Eileene	Supreme Commander	Eileene's unstoppable power and relentless commandeering skills landed her the title of Supreme Commander.\nShe plans to expand Silent Mine.	The character is veiled in mystery. Unknown.
4054	Eileene	Fodina's Empress	Eileene became the Empress of Fodina because of her supreme commandeering skills and power.\nHer plan to expand Silent Mine is ready to be executed.	The character is veiled in mystery. Unknown.
4055	Rachel	Fiery Flame	Rachel is the eldest daughter of the Royal Agni Family. Rachel's graceful disposition masks\nthe powerful fire spirit inside.	The character is veiled in mystery. Unknown.
4056	Rachel	Fiery Empress	Rachel became the Fiery Empress of Blazing Desert by learning to control the flames.\nShe was considered the best even within the Agni Family.	The character is veiled in mystery. Unknown.
4057	Rachel	Phoenix Incarnate	"After rising to the throne as Empress of Blazing Desert, she gave herself the title of Phoenix Incarnate.\nShe is on edge due to the recent invaders in Blazing Desert."	The character is veiled in mystery. Unknown.
4058	Spike	Ice Berserker	Unconfirmed rumors say Spike is the son of Queen Lania. His bitter cold heart allows him to use powerful Ice Magic as a Berserker.	The character is veiled in mystery. Unknown.
4059	Spike	Ice Arbiter	Spike became the Ice Judge of Frozen Land by unleashing his savage berserker skills.\nHe wants to make Frozen Land the most powerful of them all.	The character is veiled in mystery. Unknown.
4060	Spike	Ice Tyrant	"A self-made tyrant with plans to immerse the world in the bitter cold.\nUnless his frozen heart is melted, Spike will never stop."	The character is veiled in mystery. Unknown.
4061	Kris	Dark Side	"Kris used to be a Knight of Light with Rudy. However, after he lost the Throne of Light to Rudy,\nhe went over to to the dark side to get his revenge."	The character is veiled in mystery. Unknown.
4062	Kris	Black-hearted	"The dark side did not consume Kris. Instead, he absorbed the dark power and made it his own.\nDemons call him ""Kris the Black-hearted."""	The character is veiled in mystery. Unknown.
4063	Kris	Hell Lord	Kris the Black-hearted became Lord of the Underworld.\nHe is preparing to invade Terra.	The character is veiled in mystery. Unknown.
4064	Fire Element	1★	The [#de340c]Fire Element[#] can Rank Up an [#de340c]Offensive Hero[#]\nof the same rank by one rank. Can be acquired from Daily Dungeon.	The character is veiled in mystery. Unknown.
4065	Fire Element	2★	The [#de340c]Fire Element[#] can Rank Up an [#de340c]Offensive Hero[#]\nof the same rank by one rank. Can be acquired from Daily Dungeon.	The character is veiled in mystery. Unknown.
4066	Fire Element	3★	The [#de340c]Fire Element[#] can Rank Up an [#de340c]Offensive Hero[#]\nof the same rank by one rank. Can be acquired from Daily Dungeon.	The character is veiled in mystery. Unknown.
4067	Fire Element	4★	The [#de340c]Fire Element[#] can Rank Up an [#de340c]Offensive Hero[#]\nof the same rank by one rank. Can be acquired from Daily Dungeon.	The character is veiled in mystery. Unknown.
4068	Fire Element	5★	The [#de340c]Fire Element[#] can Rank Up an [#de340c]Offensive Hero[#]\nof the same rank by one rank. Can be acquired from Daily Dungeon.	The character is veiled in mystery. Unknown.
4069	Water Element	1★	The [#de340c]Water Element[#] can Rank Up a [#de340c]Magic Hero[#]\nof the same rank by one rank. Can be acquired from Daily Dungeon.	The character is veiled in mystery. Unknown.
4070	Water Element	2★	The [#de340c]Water Element[#] can Rank Up a [#de340c]Magic Hero[#]\nof the same rank by one rank. Can be acquired from Daily Dungeon.	The character is veiled in mystery. Unknown.
4071	Water Element	3★	The [#de340c]Water Element[#] can Rank Up a [#de340c]Magic Hero[#]\nof the same rank by one rank. Can be acquired from Daily Dungeon.	The character is veiled in mystery. Unknown.
4072	Water Element	4★	The [#de340c]Water Element[#] can Rank Up a [#de340c]Magic Hero[#]\nof the same rank by one rank. Can be acquired from Daily Dungeon.	The character is veiled in mystery. Unknown.
4073	Water Element	5★	The [#de340c]Water Element[#] can Rank Up a [#de340c]Magic Hero[#]\nof the same rank by one rank. Can be acquired from Daily Dungeon.	The character is veiled in mystery. Unknown.
4074	Earth Element	1★	The [#de340c]Earth Element[#] can Rank Up a [#de340c]Defensive Hero[#]\nof the same rank by one rank. Can be acquired from Daily Dungeon.	The character is veiled in mystery. Unknown.
4075	Earth Element	2★	The [#de340c]Earth Element[#] can Rank Up a [#de340c]Defensive Hero[#]\nof the same rank by one rank. Can be acquired from Daily Dungeon.	The character is veiled in mystery. Unknown.
4076	Earth Element	3★	The [#de340c]Earth Element[#] can Rank Up a [#de340c]Defensive Hero[#]\nof the same rank by one rank. Can be acquired from Daily Dungeon.	The character is veiled in mystery. Unknown.
4077	Earth Element	4★	The [#de340c]Earth Element[#] can Rank Up a [#de340c]Defensive Hero[#]\nof the same rank by one rank. Can be acquired from Daily Dungeon.	The character is veiled in mystery. Unknown.
4078	Earth Element	5★	The [#de340c]Earth Element[#] can Rank Up a [#de340c]Defensive Hero[#]\nof the same rank by one rank. Can be acquired from Daily Dungeon.	The character is veiled in mystery. Unknown.
4079	Light Element	1★	The [#de340c]Light Element[#] can Rank Up a [#de340c]Support Hero[#]\nof the same rank by one rank. Can be acquired from Daily Dungeon.	The character is veiled in mystery. Unknown.
4080	Light Element	2★	The [#de340c]Light Element[#] can Rank Up a [#de340c]Support Hero[#]\nof the same rank by one rank. Can be acquired from Daily Dungeon.	The character is veiled in mystery. Unknown.
4081	Light Element	3★	The [#de340c]Light Element[#] can Rank Up a [#de340c]Support Hero[#]\nof the same rank by one rank. Can be acquired from Daily Dungeon.	The character is veiled in mystery. Unknown.
4082	Light Element	4★	The [#de340c]Light Element[#] can Rank Up a [#de340c]Support Hero[#]\nof the same rank by one rank. Can be acquired from Daily Dungeon.	The character is veiled in mystery. Unknown.
4083	Light Element	5★	The [#de340c]Light Element[#] can Rank Up a [#de340c]Support Hero[#]\nof the same rank by one rank. Can be acquired from Daily Dungeon.	The character is veiled in mystery. Unknown.
4084	Dark Element	1★	The [#de340c]Dark Element[#] can Rank Up a [#de340c]Universal Hero[#]\nof the same rank by one rank. Can be acquired from Daily Dungeon.	The character is veiled in mystery. Unknown.
4085	Dark Element	2★	The [#de340c]Dark Element[#] can Rank Up a [#de340c]Universal Hero[#]\nof the same rank by one rank. Can be acquired from Daily Dungeon.	The character is veiled in mystery. Unknown.
4086	Dark Element	3★	The [#de340c]Dark Element[#] can Rank Up a [#de340c]Universal Hero[#]\nof the same rank by one rank. Can be acquired from Daily Dungeon.	The character is veiled in mystery. Unknown.
4087	Dark Element	4★	The [#de340c]Dark Element[#] can Rank Up a [#de340c]Universal Hero[#]\nof the same rank by one rank. Can be acquired from Daily Dungeon.	The character is veiled in mystery. Unknown.
4088	Dark Element	5★	The [#de340c]Dark Element[#] can Rank Up a [#de340c]Universal Hero[#]\nof the same rank by one rank. Can be acquired from Daily Dungeon.	The character is veiled in mystery. Unknown.
4089	Cheers	Cheerleader	Let's play Seven Knights and cheer while watching soccer!\nWe're giving away items to help you cheer!	The character is veiled in mystery. Unknown.
5001	Evan	Guardian Warrior	"While Karin was tending the wounded traveler from the east, Evan fought against the pack of Goblins.\nThe traveler gave him magical clothing as a gift."	The character is veiled in mystery. Unknown.
5002	Karin	Healing Flower	"During her travels, Karin healed the wounded traveler from the east.\nHe gave Karin magical clothing in gratitude."	The character is veiled in mystery. Unknown.
5003	Lucky	Wealthy	"A mysterious race only found on the Lunar New Year. Rumor has it if you catch one of these, you'll have good financial luck throughout the year."	The character is veiled in mystery. Unknown.
5004	Lucky	Healthy	"The second of the triplets, he came to spread good fortune regarding health.\nHe worries for Wealthy Lucky, who is busy sightseeing the world."	The character is veiled in mystery. Unknown.
5005	Lucky	Lovely	"The first of the triplets, he always tries his best to divide his good fortune\nregarding love, but because of his scary eyes, people seem to avoid him."	The character is veiled in mystery. Unknown.
4100	Hellenia	Celestial Adventurer	"Although her search for her sister was exhausting, she became more powerful day by day.\nAfter finding her sister, she spends her days teaching her sister and waits for the day she can return."	The character is veiled in mystery. Unknown.
4101	Hellenia	Victorious Valkyrie	A Valkyrie who received the Celestial Shield from the gods as a reward for winning a war.\nShe is a trusted Valkyrie among her allies due to her kindness and superb fighting skills.	The character is veiled in mystery. Unknown.
4102	Hellenia	Flame Comet	She stays with Evan Expedition for saving her sister.\nIt is said that she fights like a red comet falling from the sky.	The character is veiled in mystery. Unknown.
4103	Heavenia	Valkyrie Apprentice	"As Hellenia's younger sister, people took notice when Heavenia joined the Valkyries.\nShe worries though because although she trains hard, she isn't improving as fast as she would like."	The character is veiled in mystery. Unknown.
4104	Heavenia	Frost Blade	Her sharp swordsmanship slices like frostbite. She went missing after a huge explosion swept her\ndown to earth during the war.	The character is veiled in mystery. Unknown.
4105	Heavenia	Blue Meteor	"Rudy found Heavenia after she fell out of the sky. While being treated by Rudy,\nher twin sister came to rescue her. She grows stronger under her twin sister's training."	The character is veiled in mystery. Unknown.
4107	Evan	General	"After Evan came back as from his expedition, Rudy bestowed the title of General onto him.\nHe came back stronger than ever and has the skills to defeat the strongest of foes."	The character is veiled in mystery. Unknown.
4108	Evan	Imperator	"As he prepared to leave on his expedition, he learned that Terra is\nunder threat of attack from Lich Bane and Kris. He was given the title of Imperator."	The character is veiled in mystery. Unknown.
4109	Karin	Miracle Healer	Rudy called for Karin's help when he found a wounded lady who fell from the sky.\nKarin's miraculous healing powers brought her back to life.	The character is veiled in mystery. Unknown.
4110	Karin	Saint	Karin left the school to come to the aid of those who need her healing. People began to call her Saint Karin.	The character is veiled in mystery. Unknown.
4111	Joker	Magician	"No one knows where he came from. He travels around the world performing magic shows,\nsometimes performing at the royal parties."	The character is veiled in mystery. Unknown.
4112	Joker	Spirit Magician	Joker utilizes his phantom double to swindle people in the gambling den.\nHe manages to escape the dark forces that are after him.	The character is veiled in mystery. Unknown.
4113	Joker	Phantom Magician	He acquired his ability to control phantoms by paying a handsome fee to Velika\nduring a dark magic experiment. He is able to visualize and give shape to his phantoms.	The character is veiled in mystery. Unknown.
6010	Lina	Exorcist	Descendant of the legendary Yin-Yang Master Cheong Myung. She has a superb\nunderstanding of Yin-Yang and is savvy with musical instruments.	Moonlit Isle 8-1 ~ 8-20
6011	Lina	Sonar Exorcist	Lina believes that a great musical performance has the capability of moving all creation.\nLina's moving performance earned her the title of Sonar Exorcist during her adventure.	Moonlit Isle 8-6 ~ 8-20
6012	Lina	Legendary Muse	"Lina discovered a new method to performing music and awakened a new Yin-Yang philosophy.\nDeemed a worthy descendant of Cheong Myung, she was given the title of Legendary Muse."	Moonlit Isle 8-11 ~ 8-20
6001	Coco	Blade's Revenge	Coco is a ninja hamster with inferior skills compared to his other siblings.\nHe is constantly harrassed by the cats nearby and is training to get revenge.	Moonlit Isle 8-1 ~ 8-20
6002	Coco	Persistent Ninja	Coco met Jin while he was feeling down due to his repeated failed attempts to get revenge on the cat.\nHe was inspired by Jin's persistent training and began to train just as hard.	Moonlit Isle 8-2 ~ 8-20
6003	Coco	Ninpo Master	"After mastering the set of instructions passed down from generation to generation, Coco is finally\nable to stand firm against the cats. ""You can't bite me! I have electricity running through my body!"""	Moonlit Isle 8-3 ~ 8-20
5006	Leo	Vengeful	Leo wandered around the world after losing to Yuri. He then met Kris who offered him a contract\nand gave him power in return. He is headed back to the desert to get revenge.	[Hard] Blazing Desert 3-10
5007	Sarah	Kris's Girl Friday	"Sarah became Kris's right hand as the most powerful of all of Succubi. She grew\nstronger by receiving Kris's powers, and only obeys his commands."	[Hard] Revenger's Hell 7-6 ~ 7-10
6013	Daisy	Lunar Guardian Leader	Daisy is Ace's older sister and the leader of the Lunar Guardians.\nShe studied Yin-Yang and Ninjutsu to protect her little brother.	Moonlit Isle 8-8 ~ 8-20
6014	Daisy	Night Ruler	"The Lunar Guardians are also known as soldiers of the night. Naturally, the ninjas of the\nLunar Guardians address Daisy as the ruler of the night. Daisy doesn't seem to mind."	Moonlit Isle 8-9 ~ 8-20
6015	Daisy	Crimson Butterfly	"Deep in the night, the crimson butterfly flutters about as if its body has caught on fire.\nWhile fire moths find their way towards death, the crimson butterfly becomes death itself and find its way to you."	Moonlit Isle 8-9 ~ 8-20
6007	Jin	Wandering Martial Artist	"Jin wanders around the world searching for strong opponents to prove his power.\nWhen he arrived at Golden Nation to battle with their infamous priests, it was already in ruins."	Moonlit Isle 8-4 ~ 8-20
6008	Jin	Iron Body	"While leaving of Golden Nation, Jin met Li. However, after losing to Li in a battle,\nJin returned to his hometown to undergo rigorous training."	Moonlit Isle 8-5 ~ 8-20
6009	Jin	Iron Fist	His iron fists are the fruit of his extreme training; they are capable of breaking anything.	Moonlit Isle 8-5 ~ 8-20
5008	Yuri	Homebound	"Yuri returned from her adventure as the strongest among all three-tailed foxes.\nShe successfully defeated Leo, a violent maniac."	"[Hard] Blazing Desert 3-5, 3-10"
5009	Yuri	Explorer	Yuri joined Evan Expedition in an effort to stop Bane and Kris's coalition.\nShe seems very happy to be reunited with Evan again.	"[Hard] Blazing Desert 3-5, 3-10"
5010	Bane	Ambitious Traitor	"Bane acquired his huge army of the Undead through the Grimoire of the Dead.\nWith the help of Kris, he hopes to take Dark Grave from Dellons."	[Hard] Dark Grave 4-10
6004	Katty	Feline Child	"Catty was raised and fed by a cat. She is pretty feral due to her wild upbringing.\nShe almost ate a ninja hamster at one point, but decided to let him go."	Moonlit Isle 8-1 ~ 8-20
6005	Katty	Shield Claw	"She gradually realized the differences between the cat and herself, but she didn't stray.\nShe continues to protect the cat that raised her and doesn't associate with humans."	Moonlit Isle 8-2 ~ 8-20
6006	Katty	Feline Incarnate	"During the time she didn't associate with humans, when she saw Jin, she attacked him on sight.\nHowever, Jin easily defeated her. Afterwards, she followed him began to train under his tutelage."	Moonlit Isle 8-3 ~ 8-20
6016	Rei	Azure Dagger	"As a member of the Lunar Guardians, Rei uses a blue dagger.\nThe dagger is gold, but its sharp blade turns blue in the moonlight."	Moonlit Isle 8-6 ~ 8-20
6017	Rei	Night Soldier	They awaken deep in the night after everyone has fallen asleep.\nThey move in the darkness. They are soldiers of the night.	Moonlit Isle 8-7 ~ 8-20
6018	Rei	Tenacious	No one can run from Rei forever. Her tenacity is legendary.\nThat's why she is called Tenacious Rei.	Moonlit Isle 8-9 ~ 8-20
6019	Ace	Young Lord	"After his parents passed away, he became lord of his home. He received the Leader's Sword,\na family heirloom that leaves untreatable wounds. However, he's still not used to it."	Moonlit Isle 8-13 ~ 8-20
6020	Ace	Great General	"Once he got used to his position, he gathered his army\nto protect his territory and became the Great General."	Moonlit Isle 8-14 ~ 8-20
6021	Ace	Sword Master	"He was once knocked out in combat, but the moment he was about to be cut in half,\nhis enemy was felled. Rumor has it he heard the voice of his sword and became its true owner."	Moonlit Isle 8-15 ~ 8-20
4116	Rook	Garrison	A member of the Castle Guard. His only interest is to guard the castle\nso his fellow members jokingly call him the Guard Golem.	The character is veiled in mystery. Unknown.
4117	Rook	Royal Garrison	"He was promoted to the Royal Garrison for being dutiful.\nHowever, he continues to be humble and focuses solely on his missions."	The character is veiled in mystery. Unknown.
4118	Rook	Royal Guard	"He was eventually promoted to the Royal Guard at Chancellor's recommendation.\nBecause he always had the skill to become a Royal Guard, no one opposed his appointment."	The character is veiled in mystery. Unknown.
4119	Chancellor	Garrison Leader	"He originally became a knight out of respect for Knox, but when Knox become corrupted,\nhis respect turned to loathing and he vowed to become a true knight."	The character is veiled in mystery. Unknown.
4120	Chancellor	Royal Garrison Leader	"He met Rook for the first time while he was the Royal Garrison Leader.\nInspired by Rook's devotion to the Knighthood, Chancellor vowed to train even harder."	The character is veiled in mystery. Unknown.
4121	Chancellor	Royal Bodyguard Leader	He once singlehandedly captured all the infiltrated spies and became the Royal Guard Leader.\nThose captives stated that he looked like an evil while attacked them laughing.	The character is veiled in mystery. Unknown.
4125	Ruri	Bounty Hunter	"She was an orphan from the slums, but that didn't let her down.\nTo care for her frail younger sister, Ruri became a bounty hunter."	Mist Isle 8-16 ~ 8-20
4126	Ruri	Chaser	"Despite all her efforts, she couldn't cure her sister's illness and was only able to stablize it.\nWhen she learned about Joker the master swindler, she began to hunt him."	Mist Isle 8-16 ~ 8-20
4127	Ruri	Sacred Bullet	"In the end, she was able to collect a massive reward for capturing Joker. She was able to get\ntreatment for her sister and donated the rest to the orphanage. Unfortunately, Joker escaped using his magic."	Mist Isle 8-16 ~ 8-20
4122	May	Courier	"Hi, I'm May the postal worker! I love two things: the night sky and JOKER!\nI really dislike like fish. Ah, this night reminds me of Joker~!"	The character is veiled in mystery. Unknown.
4123	May	Express Courier	"Swift and accurate! My bullet will... Er, I will deliver your goods like a bullet! Heh."	The character is veiled in mystery. Unknown.
4124	May	Love Courier	"I deliver everyone's love letters every day, but I can't send my own. Where are you, Joker?"	The character is veiled in mystery. Unknown.
4128	Espada	Special Agent	"A special combat unit member of the Crusaders. Abandoned by her parents as a child,\nshe began her training early with the Crusaders. Guns and broadswords are her specialty."	Mist Isle 8-16 ~ 8-20
4129	Espada	Last Survivor	"A great tragedy struck during one of her missions. She was the only survivor. The price she paid?\nDemon blood now flows through her body, causing everyone to give her a wide berth."	Mist Isle 8-16 ~ 8-20
4130	Espada	Demon Hunter	Her demon blood makes her stronger than other humans. She vows to get revenge on the demons.\nShe is now known as the Demon Hunter.	Mist Isle 8-16 ~ 8-20
4131	Nia	Rusty Bolt &	"She used to lead an ordinary life, but strangely became a genius after the lunar eclipse.\nShe is an excellent artisan. Just give her material and she'll build you anything. Bolt is Nia's robot."	Mist Isle 8-16 ~ 8-20
4132	Nia	Improved Bolt &	The first incarnation of Bolt was weak to water and made of rusty old junk.\nThis second incarnation is now water-resistant.	Mist Isle 8-16 ~ 8-20
4133	Nia	Magically-engineered Bolt &	"A wandering magician saw Bolt and helped Nia make further improvements to Bolt.\nA magic gem was embedded in Bolt's chest, making him even stronger."	Mist Isle 8-16 ~ 8-20
5501	Destroyer Gaze	Ancient Dragon	1	The character is veiled in mystery. Unknown.
5502	Destroyer Gaze	Ancient Dragon	1	The character is veiled in mystery. Unknown.
9501	Rachel	Fiery Flame	Rachel is the eldest daughter of the Royal Agni Family. Rachel's graceful disposition masks\nthe powerful fire spirit inside.	The character is veiled in mystery. Unknown.
9502	Rachel	Fiery Empress	Rachel became the Fiery Empress of Blazing Desert by learning to control the flames.\nShe was considered the best even within the Agni Family.	The character is veiled in mystery. Unknown.
9503	Rachel	Phoenix Incarnate	"After rising to the throne as Empress of Blazing Desert, she gave herself the title of Phoenix Incarnate.\nShe is on edge due to the recent invaders in Blazing Desert."	The character is veiled in mystery. Unknown.
9004	Cleo	Medusa	"Cleo used to be a beautiful woman who used to reside in Dragon Ruins.\nHowever, Athena cursed her into a hideous monster for reasons unknown."	[Easy] Dragon Ruins 5-10\n[Normal] Dragon Ruins 5-10\n[Hard] Dragon Ruins 5-10
9005	Cleo	Furious Medusa	Cleo lived in hiding deep inside Dragon Ruins after turning into a hideous monster.\nShe became furious because people keep trying to steal her power of turning others into stone.	[Normal] Dragon Ruins 5-10\n[Hard] Dragon Ruins 5-10
9006	Cleo	Gaze of Destruction	"Furious Medusa Cleo turns all intruders into stone, earning her the title of Gaze of Destruction."	[Hard] Dragon Ruins 5-10
